date,log_price,oc_ret,ret1_z,ret5_z,ema5_10,vol_spike_10,hv5,RSI14_z,IV,Fear_index
2021-05-10,10.929818353857291,-0.04163213333326469,-0.957309097458181,-0.34806851825142954,0.00572250065402657,1.336135188384444,0.4364579960166495,0.6698263729785392,90.26,72.0
2021-05-11,10.945000602084018,0.015298084030891376,0.2785764185132739,-0.03169103433823647,0.0037307332224549516,0.9063999782779066,0.43949286483212363,0.6081806204821902,86.27,61.0
2021-05-12,10.81237736504424,-0.12420500292747377,-2.442654519258618,-1.8114219265595009,-0.01677243271947718,1.275986996571029,0.9603089939847654,-0.30005719010430454,93.86,68.0
2021-05-13,10.813175936801388,0.002701406923894485,0.020224212099075198,-1.9147042586559997,-0.027394215796103065,1.5578626380479337,0.8826907285020796,-0.20297289963009366,92.9,31.0
2021-05-14,10.816602246136052,0.0034129947060632815,0.04835470951828574,-1.6783710254053266,-0.031351491802066304,0.8693697004030688,0.9093393559752748,-0.9532478767162291,98.46,26.0
2021-05-15,10.752847357083192,-0.06181606832174532,-1.1667782620730187,-1.8085191810720338,-0.041036350726405844,0.9413988323799135,0.9373940554485617,-1.3558277274364805,102.85,27.0
2021-05-16,10.745733387190374,-0.007088725507072965,-0.013026774311624412,-1.7430509902857172,-0.04531512359888536,1.1278321007186158,0.8757382165930168,-1.2094647680715256,105.28,20.0
2021-05-17,10.681390317698114,-0.06222242612730614,-1.0931327745141746,-1.0446913569252834,-0.05448039962456209,1.449102406852968,0.5347048433549852,-1.510078933843388,123.02,27.0
2021-05-18,10.665455789823714,-0.015807792821079095,-0.09777988334104286,-1.0745870001424516,-0.05908232394853503,0.9942224933690099,0.4949885052405485,-1.2344528844204674,117.01,21.0
2021-05-19,10.510261970330783,-0.1437507963868193,-2.2656098847291024,-1.9670312471382732,-0.08000716876428583,2.2022405341863105,0.8606708387187305,-2.2315613506910026,124.83,23.0
2021-05-20,10.609714814631426,0.10513446099299086,2.0559414639556843,-0.7286903420672587,-0.07425845760455592,1.2513875427870877,1.4350188191623663,-1.3207851158131048,119.77,11.0
2021-05-21,10.525461182083475,-0.08077355948949529,-1.0117100593217025,-1.2464799523303987,-0.07910119081470803,1.130684972404136,1.4723772404911761,-1.440087827427762,139.98,19.0
2021-05-22,10.530754779306559,0.005001697378255167,0.39637811944482026,-0.5900502044977775,-0.07695563690089967,0.7011073036523676,1.4849257741214679,-1.4593488586431018,140.05,12.0
2021-05-23,10.453204508292304,-0.07483639899184463,-0.8447759685986482,-1.0179096634303848,-0.08269043982652718,1.0992904834901867,1.517590669375684,-1.3536302529604654,156.2,14.0
2021-05-24,10.566079902482919,0.11864703426385981,1.958108487735989,1.4936609648369557,-0.06480139834600443,0.861837855654,1.5110869028214535,-0.6878387018930753,125.12,10.0
2021-05-25,10.553850397777254,-0.012529183099941455,0.09142345908402844,0.40116332115675835,-0.05295980891282123,0.6121584446474942,1.2843990366368865,-0.7255335139623266,129.11,22.0
2021-05-26,10.57750058731633,0.02393207308494367,0.6136517677685898,1.4017840468808744,-0.03965044296097266,0.6029175395165376,1.1176437248126316,-0.20021293006924307,117.02,22.0
2021-05-27,10.559191918544023,-0.018142333504578653,-0.007616682070923895,1.1432270416757757,-0.03276995668910315,0.5232192013356939,1.1391981499433135,-0.17221321111874816,107.26,27.0
2021-05-28,10.481882755388813,-0.07439659340685009,-0.7974845091251618,1.1462328597185383,-0.038505617551053785,0.7694345248221844,1.1381829331407354,-0.2814239734392753,122.55,21.0
2021-05-29,10.451757793900292,-0.029629471767962275,-0.0926511780347756,-0.09649009244409645,-0.04397175028791118,0.7247873557382144,0.562695814688759,-0.016038005645496105,129.3,18.0
2021-05-30,10.481259515068833,0.029941208172771835,0.7618907668672114,0.33709257775423357,-0.040242658470083945,0.5301680831507147,0.6772169138053779,0.3638236384093718,123.61,10.0
2021-05-31,10.525509500456465,0.045243911129965536,0.954927889622655,0.5935884146383733,-0.02907733611197202,0.7607645063689147,0.7632036182091497,1.339721371841949,106.47,18.0
2021-06-01,10.510343732936374,-0.015051610814676273,-0.030749023984894423,0.575224349743616,-0.02353517779222309,0.6913742140224696,0.761287755884583,1.3927945037194538,108.23,20.0
2021-06-02,10.53392600353503,0.02381342340955207,0.5731605241640013,1.495091457422356,-0.01546822247240421,0.6622051398848342,0.5038708876581105,2.5303909780489993,103.17,23.0
2021-06-03,10.577624936426616,0.0446677924270962,0.8563375984798753,1.9651204055760145,-0.003330353980687202,0.8364299353784818,0.39076457474796444,1.7835651909231018,99.19,24.0
2021-06-04,10.514040857292054,-0.061604544372812216,-0.8107688799728104,0.9219799369691861,-0.006289835804408027,0.9890825578285503,0.7256301193281132,1.7184686557100712,102.91,27.0
2021-06-05,10.477659737337413,-0.035731207481030765,-0.3808536331007361,0.11554540276122424,-0.012942434226003708,0.7851105044209665,0.6863840718719583,1.2836240472215097,108.52,24.0
2021-06-06,10.485600094450746,0.00789051266088838,0.2510295275172722,0.28555351879877106,-0.014705176503030189,0.5528488574695447,0.6925451366289919,1.66097175134637,105.93,17.0
2021-06-07,10.42087529840576,-0.06267461646186429,-0.8182847149418658,-0.5374556569757197,-0.02432404554229724,0.9570404719989172,0.7425863408562846,0.2307342563286188,108.32,15.0
2021-06-08,10.415736462948972,-0.005249283606143151,-0.03355134263937321,-1.1203008951553153,-0.029110015382197412,1.3959599907778004,0.511299865552464,0.19932498062247753,111.04,13.0
2021-06-09,10.529106413629064,0.12004655370752049,2.1280580171248884,0.6000194855612114,-0.012707760333971228,1.5433359747034554,1.1108046349365248,0.930029762973279,105.82,14.0
2021-06-10,10.509870234720319,-0.019052344265079395,-0.3592398625903052,0.7212680215066918,-0.006087117583214352,1.2807083396272438,1.0782138703858688,0.8431147819111553,99.46,21.0
2021-06-11,10.527605610952074,0.017835024591149516,0.3034971685093215,0.7606654329840571,0.0006156769370070251,0.9171345003677256,1.0803610422856929,1.5184724131055862,97.22,21.0
2021-06-12,10.478586005896817,-0.04783753768216962,-0.9473306104790093,0.915878069832789,-0.003228295539144237,0.9709114767487999,1.0207866255720686,1.2743112786262911,99.39,28.0
2021-06-13,10.571844221963795,0.0977448452883183,1.8918477381290784,2.107414525159121,0.009259676063235795,0.9861566478101726,1.1567293364643638,1.623615177265718,102.86,23.0
2021-06-14,10.609459394447178,0.03833184352044162,0.6674075976950015,0.9476477123296846,0.02125605226828285,1.2903647098707531,0.886645863325313,1.4769813480385137,98.88,28.0
2021-06-15,10.600229265018621,-0.009187417995926525,-0.2252506127171944,1.0340662650618326,0.024772279603317852,0.9505092698089181,0.8635490588202412,1.371589617142291,96.77,38.0
2021-06-16,10.55448399159909,-0.04470902106925604,-0.8769290246438401,0.22511385263185496,0.018133395031210295,0.9609652202245884,0.9772778276485836,0.6556438731657479,95.25,33.0
2021-06-17,10.547785029654214,-0.006676314897389732,-0.22586737114224145,0.7243687440891521,0.012414421546086261,0.8464563048930049,0.8699114294310977,0.08827049305870455,95.28,26.0
2021-06-18,10.486257208826391,-0.05967321529405569,-1.235699266923059,-1.1400430202545266,-0.0005164552761549412,0.9827551608521261,0.6053373840187063,0.026298671805071866,94.73,25.0
2021-06-19,10.476829278728948,-0.009401325722045098,-0.20544716555701154,-1.550282636133023,-0.009057794983591397,0.735704612061977,0.3901589008579118,0.24909337875054863,91.89,23.0
2021-06-20,10.480105411212044,0.0032815048704026052,0.08992356362081357,-1.3338842305814866,-0.012793120071074558,0.963947772970946,0.43169415932584543,0.11739974777698498,95.63,21.0
2021-06-21,10.361194954589283,-0.11211294777524934,-1.925616728988992,-1.79593992048124,-0.03120563745743276,1.5819352399055542,0.7720271185770653,-0.5845438701037111,106.23,23.0
2021-06-22,10.389289478909223,0.028324052670136077,0.6201089199992164,-1.33544221124168,-0.03600541043698006,1.671246237843804,0.8901422116970954,-0.134324576135627,107.01,10.0
2021-06-23,10.424602162676319,0.035943580903586465,0.7682311722359003,-0.41183605788183947,-0.031396996119780814,1.086730753937283,0.9456145355509861,-1.2752700488718862,102.21,14.0
2021-06-24,10.453430711055768,0.029339805381250784,0.5746801623229194,-0.003465598036342767,-0.022595475799062563,0.769633450655975,0.9879690932808375,-0.5369220484088243,100.99,22.0
2021-06-25,10.360420189852075,-0.08881582363713787,-1.4882048404732682,-0.8859824383247654,-0.030263537144086364,0.9961893554060429,1.153404241709179,-1.587197882485773,105.3,27.0
2021-06-26,10.382316189101887,0.0224080942257259,0.4514177252262634,0.45873414414033253,-0.02963211792845591,0.8762129617718357,0.8396901475381073,-0.7450535359864668,106.7,20.0
2021-06-27,10.454504764157841,0.07485801636432048,1.2381461771278564,0.8381983351501651,-0.016468612821663682,0.8275408736082512,0.9738210719893736,-1.2716715321795553,106.41,22.0
2021-06-28,10.448566476107173,-0.005982279657742097,-0.1582501766085675,0.3280712327508166,-0.009246291150021707,0.7466544903568065,0.9614913809098243,-1.9950857196905272,104.3,25.0
2021-06-29,10.488819262055246,0.041073909787797666,0.8066131564997038,0.44109384597435614,0.0015020538979402323,0.8339660710582812,0.9827033625501493,-1.1160055973924028,98.86,25.0
2021-06-30,10.464388228934425,-0.024134739299593592,-0.44612431558239596,1.1453268390144151,0.0034107037198377642,0.7012995708029361,0.6181392510405069,-0.7956925976650936,104.51,28.0
2021-07-01,10.419440708014072,-0.04395234698245107,-0.7586913667870441,0.4087757837948941,-0.002513137996931408,0.6847506131215828,0.7731646641213271,-1.0537666556303156,102.38,28.0
2021-07-02,10.427818073282275,0.00848358905186598,0.18728793840999305,-0.2112902605670621,-0.004375238972461065,0.6097563676717918,0.5135923199169239,-0.18821140470144457,99.23,21.0
2021-07-03,10.45360494462323,0.026122532819282368,0.6640401059210176,0.222642325257322,-0.0012185256669928473,0.5305220464865885,0.5580516921146139,0.40797928480220313,98.02,24.0
2021-07-04,10.471256016907827,0.017808066659897898,0.5163465758259924,0.022788164745171535,0.0032789648090662594,0.5831134604131929,0.4719154048498496,0.7561844178971328,95.89,27.0
2021-07-05,10.424960491927731,-0.045284065775092024,-0.8050881368364944,-0.16000507124576122,-0.001482229162891771,0.8795653525546342,0.5485992821053816,2.052885749780898,96.39,29.0
2021-07-06,10.44056583967291,0.015727445559013557,0.44178903100639827,0.6022514802692973,-0.0016629847269464737,0.8497348622960865,0.4531926762202307,1.75806783228518,95.74,20.0
2021-07-07,10.430052264477302,-0.01045878991303904,-0.12205497910763032,0.42070726063975455,-0.003247292823293354,0.8406967129418423,0.46280207607188806,0.9247373612836505,94.93,28.0
2021-07-08,10.40048936620503,-0.029129903600218693,-0.577912274693944,-0.31247381030251636,-0.008336214972286022,1.068873884529655,0.43783889842812834,-0.10304121759498605,94.43,20.0
2021-07-09,10.428683723588778,0.028595580141082842,0.6633434858739629,-0.2446173487626689,-0.006411552851591205,0.7856623864817477,0.48550798436812675,1.9707605020084977,90.89,20.0
2021-07-10,10.419386385785343,-0.009254251191971893,-0.15967951565712926,0.1912849164993444,-0.006380265096783006,0.6376616864398393,0.36412650817572784,1.327130842732089,90.57,20.0
2021-07-11,10.441704290999889,0.02256881276141403,0.478625140196604,0.18960486682245,-0.002581731075787881,0.6281164238943109,0.38637147261655796,0.3443655045484658,88.71,20.0
2021-07-12,10.406884552272023,-0.034220788697860494,-0.9454957931929233,-0.395501175917991,-0.005617869677474555,0.9654730709256018,0.45874109242095,-0.17491024218164455,90.51,25.0
2021-07-13,10.396040340278358,-0.010794893695216357,-0.2703633022224191,-0.07520619774043626,-0.00857597401580132,0.8096583853829147,0.4122909085723408,-1.3165507697258636,90.81,20.0
2021-07-14,10.398793974028418,0.002777343234404036,0.13327785126378364,-0.6010771444234408,-0.009284407270199435,0.9115611545217773,0.3294229828077654,-0.7723814569855499,86.97,21.0
2021-07-15,10.369734132904151,-0.028641960412589474,-0.9559750873251691,-1.239834757940232,-0.013460447005805372,1.0263837982377424,0.3686918890147061,-0.489009386297973,85.55,20.0
2021-07-16,10.354049345642727,-0.015392246275940496,-0.47527342412157925,-1.8062229986654958,-0.017314461919981927,0.9834218583441121,0.2331301531955401,-0.9603919719926057,82.59,22.0
2021-07-17,10.358379764781532,0.0043401289707511795,0.35236637507297086,-0.9038951384088549,-0.01779711456301161,0.7220502478363153,0.21687203443479203,-1.5261915990603503,82.78,15.0
2021-07-18,10.366547127547433,0.008200806660645158,0.4752414149867253,-0.41496883594094264,-0.01578354353123669,0.8331914321021907,0.24962791564580009,-1.7879286497660407,83.52,19.0
2021-07-19,10.33655647871533,-0.029545696990141417,-0.9457086358522249,-1.0528148645016668,-0.018231876972169315,1.0811765481789997,0.28311043086349547,-1.3811887650378991,88.46,24.0
2021-07-20,10.30193979454734,-0.03402438095114578,-1.09330653769061,-1.3119559479072846,-0.02364397390768959,1.2779714480717888,0.3045234958593641,-1.9910208322956224,91.49,19.0
2021-07-21,10.377996953031388,0.07902460999102388,2.746578823468059,1.7090928311705753,-0.01375411779330748,1.6492215015520297,0.7189576070742179,-0.1627417758939579,87.86,10.0
2021-07-22,10.382445658025501,0.0044586151725443425,0.2156073393662514,1.519312334721652,-0.006854952975318116,0.9476844072545407,0.7189449925578648,0.36198615730249606,84.64,21.0
2021-07-23,10.423295414942825,0.041703651992499736,1.412202613266704,2.20281744042651,0.0036623413044426715,1.0244785318222505,0.7643990009234606,0.5763254319958512,81.75,23.0
2021-07-24,10.441679479686279,0.018553789160405686,0.6465174699504262,2.694682783659121,0.011937851807691073,1.0131910654567324,0.6687092697929018,1.0070053812837352,81.31,22.0
2021-07-25,10.473930797145576,0.03267544250092873,1.0200249052439323,2.963719278591781,0.020650229268161093,1.0271680321022467,0.44834562237334413,1.1849880841836378,83.9,27.0
2021-07-26,10.525074282482853,0.052473897021623514,1.5280049366037367,2.0979002038265113,0.03202224243897287,2.8691995220491657,0.3004589247195244,2.19437134336893,87.68,26.0
2021-07-27,10.582988799407083,0.05951828251031853,1.5424539592364055,2.3449806333725083,0.04511454366881898,1.476560978704985,0.257249792672916,2.3223572917268163,91.84,32.0
2021-07-28,10.597123613574535,0.014267571390446293,0.12032250165218963,1.714174637042498,0.05110033730999181,1.5852438007360954,0.3191591252134078,1.9989856346321029,95.68,50.0
2021-07-29,10.597046648247378,-7.721222391936014e-05,-0.28181812220141017,1.3254949513335237,0.05081203947153291,0.8230182164382466,0.39901782580658796,2.0498998380531526,93.24,50.0
2021-07-30,10.650326436499919,0.054671727993735014,1.282191940756073,1.40137063816407,0.05567210440190987,1.0771430249382374,0.43148145787278297,2.0274054490686844,93.49,53.0
2021-07-31,10.632528523944766,-0.017640232419948054,-0.8220416261114895,0.580077656991838,0.051736094414724036,0.7034730627187163,0.5386468374289479,1.5737673294101664,89.55,60.0
2021-08-01,10.592763248561692,-0.03898524522790099,-1.4324707130977614,-0.43329979208391434,0.04031997894645005,0.8158741728947693,0.5611592396705981,1.045168499158007,89.3,60.0
2021-08-02,10.575100016599102,-0.01762723314045293,-0.7873375784070815,-0.726715353081389,0.029037541170976768,0.7264438385502988,0.5644058303395738,0.9942484101998482,88.52,48.0
2021-08-03,10.550775332540315,-0.02400728947353626,-0.9170774345453915,-0.9381880272622432,0.017536700827201268,0.7770603927912424,0.579606314208414,0.9224885670529939,89.04,48.0
2021-08-04,10.589690175377404,0.039682215633558615,0.8087162620202466,-1.0577902320892276,0.016031955071005556,0.7085262650088778,0.47660938580163187,0.7761272988375472,91.94,42.0
2021-08-05,10.61796707213936,0.028680742246905293,0.43310038729330447,-0.692901040566579,0.018559617451579174,1.2691543241427965,0.54827470964293,0.7688681950131808,96.09,50.0
2021-08-06,10.66515445933413,0.048318432125721344,0.9213411113808448,0.1326363625712073,0.026090069469534932,1.2141214606398638,0.5316588218482766,0.7326183653715683,93.62,52.0
2021-08-07,10.704873253322848,0.040518133094224626,0.6459446864073582,0.6988689470496814,0.03463832849119735,1.2746334601457685,0.46311584651368487,0.7317995818302778,97.27,69.0
2021-08-08,10.687260549289931,-0.017458506964153225,-1.0305108561340455,0.6980834176313518,0.03413408254703171,1.1824064125017322,0.4179652402209467,0.38693538995015136,95.99,74.0
2021-08-09,10.741890253752098,0.056149695988250564,1.0016151171136478,0.8113889270380973,0.04019334946917299,1.2724318524637823,0.46120385248742984,0.3634699152223554,106.97,65.0
2021-08-10,10.727333774648573,-0.014354512877828251,-1.0317922065702652,0.21453142214285933,0.03849485014722198,0.907894745408631,0.5660283878839873,-0.26436380476877,103.35,71.0
2021-08-11,10.725709333961985,-0.0016233410112975759,-0.6121265169694328,-0.4196574405594312,0.03488831604575848,0.893812574346612,0.5332478315179043,-0.5515135883653735,100.53,70.0
2021-08-12,10.700972225644158,-0.02442657952519702,-1.1966629572815717,-1.117583520696927,0.027027813299812988,0.8953131464453031,0.5183805415619266,-1.2211513905429245,98.06,70.0
2021-08-13,10.774780918479548,0.07657512174533103,1.6746186303673312,-0.035172894017117075,0.03245491365370328,0.8075854882510997,0.7155505526709233,-1.1417887821041428,100.3,70.0
2021-08-14,10.759359478912216,-0.015302932071743026,-0.8435638773912159,-0.780929178278907,0.0308515468409351,0.7774099742567695,0.6556719114901092,-1.4000413929733155,97.48,76.0
2021-08-15,10.757345704221615,-0.0020115363778323144,-0.4080495236688295,-0.5672236399261326,0.027740776421587295,0.7360249116562015,0.6391693695858116,-0.5186209423684109,98.69,71.0
2021-08-16,10.734248500228874,-0.022832505425362443,-0.9127948544088982,-0.7433951903055122,0.020853814517009583,0.9536471831727288,0.6732808650044555,-0.7066621330576476,98.3,72.0
2021-08-17,10.707638172470022,-0.026259604847793105,-0.9317436186250538,-0.6888390780974698,0.011875994039236247,1.0367100571537227,0.6779741373724772,-0.7978848990594348,96.68,72.0
2021-08-18,10.707847118118515,0.00020896747915647357,-0.1701180344124012,-1.4563666144349687,0.006274883191026339,0.9916687807977302,0.1899518771112412,-1.1453224993058122,95.81,73.0
2021-08-19,10.752796674693997,0.04611362531507714,1.1804351328109552,-0.6354519605379009,0.00966575755717848,1.0214776163375996,0.4576044629928193,-0.8082204839223939,94.5,70.0
2021-08-20,10.806135037127264,0.054786484866967085,1.2866448531478871,0.21851534488339863,0.01919932412191366,1.1374166428170247,0.6038530182288094,-0.5367835190051475,93.06,70.0
2021-08-21,10.795933647187153,-0.010149532251730266,-0.6174898795920609,0.37856750896203967,0.021444295379214353,0.9633206752929505,0.565399970872695,-1.4698435940832113,92.71,78.0
2021-08-22,10.804445739393069,0.008548216496374245,-0.10538855091180836,0.8458051645413313,0.022604475444481256,0.7819732547373555,0.45710200216810604,-0.6083460109748738,94.83,76.0
2021-08-23,10.809502670658368,0.005069739122593684,-0.26231178039703645,0.8373611762837587,0.022580022871880833,1.114083236724709,0.4450720432498448,-1.493403543083348,93.64,79.0
2021-08-24,10.772141664652592,-0.03667169473527868,-1.3887582597566483,-0.5841935399887545,0.01551676416713626,1.0442516057546694,0.5297779053547397,-2.0323301308948376,92.85,79.0
2021-08-25,10.799030939008446,0.027254053099372122,0.5292049187855026,-1.0299282753121735,0.014790238662251324,0.8953781753643696,0.37919056289797126,-1.2483982842265864,93.62,73.0
2021-08-26,10.754575435989532,-0.0434818386827766,-1.4249046713883042,-1.4033347556317246,0.006820072965696617,0.9774374273412783,0.4872491549423821,-1.7169654252862434,93.87,75.0
2021-08-27,10.80100109117684,0.04752042210014292,1.2231935085068288,-0.7476399806118926,0.009060390493152841,0.8625710141218811,0.6281031070537159,-2.0949985122605534,90.92,71.0
2021-08-28,10.79743757891689,-0.00355717048536889,-0.28213765759980336,-0.8087912969228722,0.00916658145088576,0.5891563287546516,0.626646956553652,-1.5727545432128178,90.11,78.0
2021-08-29,10.794826153147854,-0.002608018962948354,-0.17906968145502608,-0.10138499170899351,0.008264188511260642,0.74567156079137,0.5490378598123307,-1.4853968635249457,90.6,72.0
2021-08-30,10.75753919754622,-0.03660055479184629,-1.168773261469983,-1.2858517006224994,0.001681405613503942,0.9418571343947876,0.5727993381482094,-1.700044201913624,92.08,73.0
2021-08-31,10.760047175792012,0.002511125854060464,0.008561925209100962,-0.25532523649213007,-0.001664950085440859,1.1222086416208437,0.47709156298711086,-0.788870092122881,91.08,73.0
2021-09-01,10.795701142379043,0.03629719098726154,0.9334569578310746,-0.4860828115226263,0.002016744118069317,1.1304091578569626,0.41087854640141724,-0.016954426977035968,93.65,71.0
2021-09-02,10.804596420922662,0.008935165807527875,0.2454157492442065,-0.13604069571175034,0.005251146598853317,1.2758313565042751,0.41513009150868213,-0.6777120032221411,92.82,74.0
2021-09-03,10.819761084262362,0.015280436448138727,0.4151421606940839,0.2751993177866617,0.0090062360726845,1.3618222940812537,0.4227703891491164,-1.488371868362794,90.15,74.0
2021-09-04,10.818089659485382,-0.001647265890635637,-0.17831952395519302,1.0711456256402685,0.010214794511312372,0.8160420237606585,0.2363982753247829,-1.1116615418632132,91.3,72.0
2021-09-05,10.854312649150868,0.03684756901081256,1.0574085286706312,1.6520805232706222,0.015822443704603915,0.9777510538475074,0.2704990389936917,-0.2330263435806005,93.37,73.0
2021-09-06,10.87168549031559,0.017524626677651436,0.3203118551698916,1.1231764731748002,0.020516892410098932,1.1856812850998975,0.22441571072096347,0.20148471163710474,92.86,79.0
2021-09-07,10.75499930769892,-0.11017445724202608,-2.94097776126168,-1.498158709557246,0.004390801638461999,2.2915749770730303,0.9283254401208249,-2.0354381773524013,95.16,79.0
2021-09-08,10.737446341770063,-0.017501280709012502,-0.46334319113689115,-1.8685635502711035,-0.007390777430597775,1.086674923156712,0.904440808101967,-2.5173100712999266,92.31,47.0
2021-09-09,10.744949991349275,0.00753187250520164,0.2838595859920342,-1.5051089490237155,-0.012431851474867703,0.8389848694356143,0.9152531173687841,-1.3386820866283606,91.95,45.0
2021-09-10,10.711099157136179,-0.03328430520955419,-0.8292994384777238,-2.1546230926455245,-0.019487827297926034,0.8021189155650227,0.802328766537646,-2.5878714100053974,90.57,46.0
2021-09-11,10.718270116700179,0.007392367011431314,0.30380815883387763,-1.9885490703281063,-0.02124529078030713,0.5118846681449524,0.7687445609941326,-2.052805338108347,89.46,31.0
2021-09-12,10.736945220644989,0.01885079984628212,0.6051351744160597,-0.0629121979204478,-0.01816726658498163,0.5693548573611884,0.3382377491875072,-1.424823279802916,92.13,32.0
